busi,label,x,y,name,categories,rating,review_count
_kb6GT4qawjwq47OsQ52xw,6,7.333858908,-17.00804782,Paradise Garden Buffet,"['Restaurants', 'Buffets']",2.5,368
uUEKndnFbHD8mVkGiirtpA,3,-0.786505003,12.52885459,Tommy Bahama Restaurant | Bar | Store - Las Vegas,"['Seafood', 'American (New)', 'Restaurants', 'Hawaiian']",4,342
_JbuDLG7SFEtiCVDT1M0CQ,9,-8.168298485,-5.385699278,Bowlology,"['Juice Bars & Smoothies', 'Food', 'Restaurants', 'Live/Raw Food']",4,154
HUKbH7r9TBJPri6LJbBKtw,17,-19.85495196,-6.195512168,Tacos Mexico,"['Mexican', 'Restaurants']",3,101
jbbFSVdIrac2QBuSV-NBLw,9,0.376349657,7.433236457,Cafe Belle Madeleine,"['Restaurants', 'Bakeries', 'Cafes', 'Food']",3.5,165
EfAqol3tWckyNrBMIooJmg,9,-1.820696537,-3.705907455,Kabob N More,"['Pakistani', 'Restaurants', 'Halal', 'Indian', 'Arabian']",3.5,186
6PQve0oFCLPSh4wnIzvJtg,4,6.958952208,-11.03979837,Buon Gusto Ristorante,"['Italian', 'Restaurants', 'Pizza', 'Diners', 'Gluten-Free']",4,289
SwAZBCyFtVo_8vkRbJhdkA,1,-7.598985318,7.946781113,Culinary Dropout,"['Bars', 'American (New)', 'Restaurants', 'Nightlife', 'Venues & Event Spaces', 'Event Planning & Services', 'Fondue']",4,641
MqIgMLUdD53r_dmx1goYJg,3,-2.979634846,16.15982021,Shucks Tavern & Oyster Bar,"['Breakfast & Brunch', 'Seafood', 'Bars', 'Sports Bars', 'Nightlife', 'Restaurants']",3.5,247
djbZ5uQPKw9N4Dq9QXhdNw,1,-9.875700406,4.959327846,Twin Peaks,"['Nightlife', 'American (New)', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']",3.5,304
BZSzoBFhkXBUQTx4Cgl5Aw,19,0.261427482,1.420262813,Coco's Bakery Restaurant,"['American (Traditional)', 'Food', 'Restaurants', 'Bakeries']",4,235
N6BDiFk2CyJTMPGUlcOfAg,18,1.692415032,-3.95906055,Jackie Bee Boba Express,"['Food', 'Cafes', 'Restaurants', 'Bubble Tea', 'Coffee & Tea', 'Fast Food']",4,111
Gyrez6K8f1AyR7dzW9fvAw,9,2.626367417,-9.698651834,Casanova,"['Mediterranean', 'Restaurants', 'Italian']",4,362
sba0fwlKAZFGWWtsf5Jbwg,9,5.776307213,-0.270289874,Strip View Cafe,"['Sandwiches', 'Restaurants', 'Cafes', 'Juice Bars & Smoothies', 'Food', 'Desserts', 'Coffee & Tea', 'Internet Cafes', 'Breakfast & Brunch']",4,163
N8ArHOgRDI8wOJIOZaEHyg,4,4.017979124,-11.76211782,Olive Garden Italian Restaurant,"['Restaurants', 'Italian', 'Wine Bars', 'Bars', 'Salad', 'Nightlife']",3.5,211
WEeMwRLhgCyO1b4kikVcuQ,12,15.26664635,12.59729576,Ketchup Premium Burger Bar,"['Burgers', 'Restaurants']",3,210
KVqWA98XZwGhJ3YbFNi0vw,9,-1.356229737,8.959786852,Salted Malted Bakery & Creamery,"['Ice Cream & Frozen Yogurt', 'Cafes', 'Restaurants', 'Donuts', 'Breakfast & Brunch', 'Poutineries', 'Sandwiches', 'Coffee & Tea', 'Bakeries', 'Food']",4.5,298
c61LbN1s5qF-k52ReVbQjQ,9,4.052403027,-2.353884162,Denny's,"['American (Traditional)', 'Diners', 'Restaurants', 'Breakfast & Brunch']",2.5,143
e2ApirIzYID9xIye0r_gKQ,19,14.80913195,14.5484796,Farmer Boys,"['Restaurants', 'Sandwiches', 'Breakfast & Brunch', 'Burgers']",3,131
kG4dBv7FYM7y5msCKb-wcg,9,-6.92950443,3.482981396,Bouncy World,"['Recreation Centers', 'Pizza', 'Playgrounds', 'Venues & Event Spaces', 'Restaurants', 'Kids Activities', 'Party & Event Planning', 'Event Planning & Services', 'Juice Bars & Smoothies', 'Food', 'Active Life']",4.5,126
pomGBqfbxcqPv14c3XH-ZQ,5,-14.86820159,-4.237905453,Leticia's Mexican Cocina,"['Restaurants', 'Mexican', 'Bars', 'Nightlife']",4,821
hJkGfdNlHTfqFTeZ1xkjrw,9,4.965222873,-5.461536641,Design & Dine,"['Wine Bars', 'Restaurants', 'Paint & Sip', 'Event Planning & Services', 'Bars', 'Nightlife', 'Party & Event Planning', 'American (New)', 'Arts & Entertainment']",4.5,101
DnalbBqgX7afqSYgO5R8iQ,2,14.99008371,-12.42288431,California Pizza Kitchen,"['Pizza', 'Restaurants', 'American (New)']",3,177
H-WYHSzXPWS9Avj0W6SRpg,6,8.307909796,-16.78610882,The Buffet at Excalibur,"['Buffets', 'Breakfast & Brunch', 'Restaurants']",2.5,216
I6EDDi4-Eq_XlFghcDCUhw,3,-1.235281351,14.65553092,Joe's Seafood Prime Steak & Stone Crab,"['Seafood', 'Restaurants', 'Steakhouses']",4.5,1691
BbOx9i_kDJBnE9K2hyqBTg,9,-8.15286573,-3.662267785,Kahuku Poke and Hawaiian Barbecue,"['Hawaiian', 'Food', 'Seafood', 'Seafood Markets', 'Specialty Food', 'Poke', 'Restaurants', 'Asian Fusion']",3.5,104
SzzrUeJGnl_LQAJXMK8wQw,7,-11.66686674,0.03758891,Omoide Noodles & Bowls,"['Ramen', 'Noodles', 'Restaurants', 'Japanese', 'Soup']",3.5,223
ni4ppUp4oHq-OSSCgUIGiA,8,-19.00490289,6.759989171,barMASA,"['Japanese', 'Sushi Bars', 'Restaurants']",2.5,244
FIs33y1BVzzcfrDDHh8O5g,16,-3.528044396,-17.54248688,Bangkok Orchid,"['Chinese', 'Restaurants', 'Thai']",3.5,109
5eV8oUGdBXylwB7HeaDFOA,9,3.668636526,19.02521737,The Great Greek,"['Mediterranean', 'Restaurants', 'Greek', 'Diners']",4.5,665
RkqN70Pidy6_tAWMvodOLg,8,-17.55049144,3.284001243,Ta Ta Bistro,"['Japanese', 'Restaurants', 'Chinese', 'Asian Fusion']",3.5,193
BEplfZTUzYwApjMUaOA12w,5,-14.43805653,-7.011730769,Ca棲onita,"['Restaurants', 'Mexican']",3.5,513
GSiAgRigPwSvXeR7emLSiw,3,1.376434256,14.04787704,Red Lobster,"['Seafood', 'American (Traditional)', 'Restaurants']",3.5,116
o6jHRzuoTDCt6xiJA3VwUQ,8,-18.43115651,4.452647703,Sushi Imagine,"['Food', 'Sushi Bars', 'Japanese', 'Restaurants']",4.5,148
DZwR0EIPKlmC3mMLhTkqcQ,9,2.313707904,19.34253009,Stephano's Greek & Mediterranean Grill,"['Lebanese', 'Mediterranean', 'Restaurants', 'Greek', 'Salad', 'Middle Eastern', 'Breakfast & Brunch']",4.5,333
eavP59x5DOpGwVFhxbG4Cg,10,20.30398695,-4.639034131,Pho Vietnamese Cuisine,"['Vietnamese', 'Restaurants']",2.5,264
Y07qIurPKiUJDnTZWxZN2A,6,8.023477286,-17.08323851,Bistro Buffet,"['American (Traditional)', 'Restaurants', 'Buffets', 'Italian']",3,407
QteBKpZTRa2dJ3u7MLiXww,17,-19.3360645,-6.424600726,Los Tacos,"['Mexican', 'Restaurants']",4,215
6QUuDlLjNDQWFCbJ9--jsQ,7,-10.13859329,-14.09520909,F神 Asian Kitchen,"['Asian Fusion', 'Cantonese', 'Chinese', 'Vegetarian', 'Food', 'Restaurants']",4,118
sVeSK69iNUUsMU6tpXzl6Q,2,17.91578306,-10.30154519,Angelina's Pizzeria,"['Restaurants', 'Pizza']",3,180
PFZttUCEfHHjNnM-qzWQEQ,9,10.85268034,-6.002220159,Sweet Tomatoes,"['Soup', 'Restaurants', 'Vegetarian', 'Salad', 'Buffets']",3.5,238
LPMZ9N1sAjs2nDx7DmiZ2w,2,18.20709402,-10.29733739,Palermo's Pizza,"['Pizza', 'Restaurants', 'Food Delivery Services', 'Food']",3,101
Aaywarn83SRxwXOYyXcJuw,1,-8.156225731,12.64407921,Claim Jumper,"['Restaurants', 'American (Traditional)', 'Barbeque', 'Steakhouses']",3,197
9IpKGHaPy3hhXo9g5Bt7lg,2,16.25748292,-12.77971253,Metro Pizza,"['Restaurants', 'Event Planning & Services', 'Pizza', 'Italian', 'Caterers']",4,239
TspQ9jCczz436RiJHJQYZw,9,0.59990031,19.00203982,Fresh Kabob,"['Restaurants', 'Mediterranean']",4,172
1ZJz840L496LAmQdeDv0WA,17,-19.41676225,-6.748510721,Pinches Tacos,"['Restaurants', 'Mexican']",4,344
FfHpj1QcW510pA3CS354xw,10,20.90408031,-4.596122869,The Coffee Shop,"['Event Planning & Services', 'Beauty & Spas', 'Restaurants', 'Hotels', 'Day Spas', 'Food', 'Coffee & Tea', 'Casinos', 'Comfort Food', 'Arts & Entertainment', 'Breakfast & Brunch', 'American (Traditional)', 'Hotels & Travel']",2.5,205
kbTAyySlUZrTAr0nJOjiUw,5,-14.35156987,-7.918435905,Coyote's Cafe & Cantina,"['Mexican', 'Restaurants']",3.5,132
zdcesxBdjljRgS0QmCgkBg,19,7.665484225,-4.482273014,Harrie's Bagelmania,"['Bagels', 'Restaurants', 'Delis', 'Food']",4,209
LJt-NO2FhvQxTmBoaaLhTg,1,-10.52803134,7.988867135,Three Angry Wives,"['Restaurants', 'Pubs', 'Nightlife', 'Bars', 'Sandwiches', 'Irish']",3,177
aKcqKNcbwNydCBnvAA4TeQ,1,12.05642899,-0.948475322,"Downtown Grand Hotel & Casino, an Ascend Hotel Collection Member","['Bars', 'American (New)', 'Cocktail Bars', 'Restaurants', 'Hotels', 'Casinos', 'Hotels & Travel', 'Arts & Entertainment', 'Event Planning & Services', 'Nightlife', 'Piano Bars']",3.5,629
dzKDFiWLkspVBJKGfT0M2g,8,-21.10373496,3.632609761,Oyshi Sushi,"['Restaurants', 'Japanese', 'Sushi Bars']",4,432
iAuOpYDfOTuzQ6OPpEiGwA,11,16.58580267,-0.27358171,Memphis Championship Barbecue,"['Barbeque', 'Restaurants']",3,306
caUPXiOxvLGMsorJBtNlhg,1,12.60314543,-11.85421281,Sammy's Restaurant & Bar,"['Tapas/Small Plates', 'Salad', 'Gluten-Free', 'Tapas Bars', 'Restaurants', 'Breakfast & Brunch', 'Pizza']",3.5,222
8SWZLawwzqwzbXpGQS7gBw,19,-1.365487841,0.954903399,Della's Kitchen,"['Sandwiches', 'Restaurants', 'American (Traditional)', 'Breakfast & Brunch']",3.5,259
b1WGIdd_oSwGYZtC769Shw,14,8.354753187,1.97247347,Rachel's Kitchen,"['Juice Bars & Smoothies', 'Food', 'Breakfast & Brunch', 'Sandwiches', 'American (New)', 'Restaurants']",4,268
oljOuU-B7XUNQFPBjed2yQ,8,-17.50980247,5.219000693,Kabuki Japanese Restaurant,"['Restaurants', 'Asian Fusion', 'Sushi Bars', 'Japanese']",3.5,202
KTjfQxsQDKWP0dWXBCyXuA,11,17.20954278,-0.111002773,Famous Dave's Barbeque,"['Food', 'Restaurants', 'Barbeque']",3.5,145
UNMBMKI9FjnO9flxPxV-1w,2,18.12212151,-10.16643517,Papa Pinny's Pizzeria,"['Italian', 'Food', 'Restaurants', 'Chicken Wings', 'Pizza', 'Sandwiches']",4.5,135
Er8DpPwf_lHHv64ncWhD8g,19,2.19802537,5.027293827,The Henry,"['American (Traditional)', 'Breakfast & Brunch', 'Restaurants']",3.5,624
K7lWdNUhCbcnEvI0NhGewg,6,7.741623779,-17.02524258,Wicked Spoon,"['Restaurants', 'Breakfast & Brunch', 'Buffets']",3.5,5216
Q5olb1x6FGk2oLAlc9p5Lg,3,0.267192621,13.43848768,Bonefish Grill,"['Seafood', 'Restaurants']",4,376
p-5u8qhYmB-IcTaQcq2_pw,18,8.754060024,1.708219191,Tropical Smoothie Cafe,"['Juice Bars & Smoothies', 'Restaurants', 'Cafes', 'Food', 'Sandwiches']",2,104
2SfSzEd3B7WimeZac23zhg,9,-2.158475749,6.597406692,Leon姓 Caf姓,"['Food', 'Breakfast & Brunch', 'Cafes', 'Italian', 'Coffee & Tea', 'Restaurants']",4,425
wAKV6rA1QppMTS3-FXRTSA,9,3.735740614,19.02130641,Greek Bistro,"['Restaurants', 'Mediterranean', 'Greek']",4.5,260
2HxaDXZmAOH6LiuzGgNdPA,12,14.6586733,13.64206671,Farmer Boys,"['Burgers', 'Sandwiches', 'Restaurants', 'Breakfast & Brunch']",3,120
iA8Ve2sZKN5Vz3mYKrtCaQ,16,-1.303857438,-17.97504859,Komol Restaurant,"['Thai', 'Vegetarian', 'Vegan', 'Restaurants']",4,617
VGWEpMEkzQopS5lUNd06Sw,1,-8.920209704,5.454832597,Miller's Ale House - Las Vegas,"['American (New)', 'American (Traditional)', 'Nightlife', 'Seafood', 'Bars', 'Sports Bars', 'Restaurants']",3.5,462
LVLctMJ018ShlsFkIuYGTg,12,14.10510638,11.39058423,Anthony's Gourmet Burgers & Brews,"['Restaurants', 'Burgers', 'Beer Bar', 'Lounges', 'Food', 'Bars', 'Breweries', 'Cocktail Bars', 'Nightlife']",3.5,144
burnDlH36FSphvf4vQf10w,8,-19.01282048,3.995935192,Sushi Tower & Steakhouse,"['Restaurants', 'Sushi Bars', 'Steakhouses']",4,152
PyrcymoNDAJDm_Zn9yl-7A,6,5.880832425,-16.54553441,Caf姓 Berlin,"['German', 'Restaurants', 'Cafes']",4.5,336
RNi6tW22UMgHwWLAb0mYdA,0,7.57327603,7.104469898,Lawry's The Prime Rib,"['Steakhouses', 'Restaurants']",4,813
ruWTngdiC68O9la27hvvHw,1,-7.048389616,0.98842358,Foundation Room,"['Bars', 'Restaurants', 'American (New)', 'Dance Clubs', 'Nightlife', 'Lounges']",4,444
eaNenRk_liZBERFFLCXqqQ,11,-2.778956589,-10.89131605,Hobak Korean BBQ,"['Korean', 'Restaurants', 'Barbeque']",4.5,759
A-uZAD4zP3rRxb44WUGV5w,8,-17.8657413,7.461500563,Soho Japanese Restaurant,"['Japanese', 'Restaurants', 'Sushi Bars']",4.5,1134
ZuNJelvkJD4wsXNBRg6t5w,7,-9.224730312,-15.71455266,Asian Wok,"['Asian Fusion', 'Restaurants']",4,121
Kbbm6Vd5UdbP10dwjBghRw,12,17.81040689,12.12881278,In-N-Out Burger,"['Restaurants', 'Fast Food', 'Burgers']",4,191
nYzCr8fcJ2ci4aiB1-hB6w,9,-0.200399433,7.906510525,Rolling in Dough Cafe,"['Bakeries', 'Desserts', 'Restaurants', 'Coffee & Tea', 'Breakfast & Brunch', 'Food', 'Cafes']",4,274
OHFH6ALQqq35NiEbD1eXuw,7,-12.65422152,-14.12961369,Chang's Hong Kong Cuisine,"['Seafood', 'Cantonese', 'Dim Sum', 'Diners', 'Chinese', 'Restaurants']",3.5,452
p5PRvPUhJrA-QHhm5xOU7Q,9,11.59405131,2.63446406,Philly Steak Express,"['Pizza', 'Sandwiches', 'Salad', 'Burgers', 'Restaurants']",3.5,146
VzUo-RURV3VnfNItAYM8yg,18,1.677397362,-3.978128088,Boba Hut,"['Restaurants', 'Chinese', 'Hawaiian', 'Food', 'Coffee & Tea', 'Asian Fusion', 'Bubble Tea']",4,181
7yYexN1Q5ShE_z1MH2TDTw,12,15.77905074,11.36344548,Sammy's LA Pastrami & Burgers,"['Restaurants', 'Sandwiches', 'Fast Food', 'Burgers']",3.5,344
cOJ1uIVIHCiefUyWG2wDfw,3,3.55820845,10.89318974,The Blind Pig,"['Restaurants', 'Cafes', 'Cocktail Bars', 'Bars', 'Bakeries', 'Sports Bars', 'Beer', 'Wine & Spirits', 'Lounges', 'Breakfast & Brunch', 'American (Traditional)', 'Nightlife', 'Gastropubs', 'Food']",4,314
tsf1JNdeeQf_654YUSrzRw,1,-10.24881976,8.649639301,McMullan's Irish Pub,"['Irish Pub', 'Nightlife', 'Irish', 'Pubs', 'Breakfast & Brunch', 'Bars', 'Restaurants']",4,366
mDR12Hafvr84ctpsV6YLag,19,0.221816714,2.836489249,Mr Mamas,"['Burgers', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants', 'American (Traditional)']",4.5,1248
anQSLdujUOp0sTCmIBi2Tg,4,6.250509348,-8.801773594,Piero's Italian Cuisine,"['Italian', 'Restaurants', 'Seafood']",4,270
Y7T9osP-hoqp2nLnmIi12w,1,15.07325625,3.852237728,Buffalo Wild Wings,"['American (Traditional)', 'Bars', 'Restaurants', 'Sports Bars', 'Chicken Wings', 'Nightlife']",2.5,173
7tNY4BYLA4laqWNV4IWGQg,2,15.08905369,-13.17306845,Settebello Pizzeria Napoletana,"['Restaurants', 'Pizza']",4.5,795
zY6f_cFY8HTI3hLlJj3SOg,2,17.50888321,-12.56563301,Sabatino's Authentic NY Pizzeria,"['Pizza', 'Restaurants', 'Italian']",3.5,177
NCR20zyNvXPb3gYpZqAvbQ,1,-5.893883287,6.346194927,bin 702,"['Food', 'Wine Bars', 'Nightlife', 'Bars', 'Sandwiches', 'Salad', 'Restaurants']",4,144
hT86CbF0p75wKqgAEbWVrA,16,-1.738479792,-17.61542085,Khun Chai Thai Restaurant,"['Food Delivery Services', 'Beer', 'Wine & Spirits', 'Restaurants', 'Food', 'Thai']",4,153
Knnc473zh8m7IBC0oLTHkg,7,-6.407488063,-13.52002321,P.F. Chang's,"['Gluten-Free', 'Chinese', 'Asian Fusion', 'Restaurants']",3.5,440
PQER4ba8Q0zqB1G2QiXamQ,19,-0.94553958,2.37065682,Black Bear Diner,"['Restaurants', 'Diners', 'Breakfast & Brunch', 'American (Traditional)']",4,829
KdKzTRoSKEUIlxfKTbWUaw,9,3.025535347,-0.62544547,Crepe Shack & Waffles,"['Creperies', 'Food', 'Desserts', 'Restaurants', 'Ice Cream & Frozen Yogurt', 'Patisserie/Cake Shop', 'Breakfast & Brunch', 'Waffles']",4.5,363
zRqi6L1u-YmmVAHjeUbGMQ,9,7.787030403,4.108682328,SkinnyFATS,"['Food', 'Breakfast & Brunch', 'American (New)', 'Juice Bars & Smoothies', 'Restaurants']",4.5,764
iX2c4IzH_L5F6FM5GD3SUQ,9,2.79440322,-0.835599906,Tasty Crepes,"['Ice Cream & Frozen Yogurt', 'Food', 'Desserts', 'Creperies', 'Restaurants']",5,191
vZLAmpN-hTI3GCT9hlHVUA,4,5.798038877,-8.216614651,Carbone,"['Italian', 'Restaurants']",4,204
TXS-9SUkjpZFz29XOB1SPg,9,11.3972741,4.803282516,M&M Soul Food Cafe,"['Soul Food', 'Breakfast & Brunch', 'Restaurants', 'Cafes']",3,217
iTwYEwBqer2O4OkI_7Ef9A,12,14.36900639,13.03044905,PIT Stop,"['American (Traditional)', 'American (New)', 'Burgers', 'Restaurants']",4.5,139
S1Gpj_cqlEzitBCGAXj5aA,6,4.96635949,-16.95465527,Gandhi India's Cuisine,"['Pakistani', 'Vegan', 'Restaurants', 'Vegetarian', 'Indian']",3.5,288
BnpuVvPy3sfLlkqKCx6Xnw,19,2.558869315,5.384354616,Grand Caf姓,"['Cafes', 'American (Traditional)', 'Restaurants']",2.5,279
Qor28v4BlhSwtN8DSvah9g,17,-18.70968516,-5.330041528,Pepe's Tacos,"['Restaurants', 'Mexican']",3.5,132
SUd3IyEN7n5OYEGyt_U5lg,17,-19.20545211,-5.24403103,Jefe's Taco Shop,"['Fast Food', 'Breakfast & Brunch', 'Mexican', 'Restaurants']",4.5,321
YeYtDdGRonHddnviDc1q7g,7,-7.218888036,-6.892429972,Teriyaki Boy Healthy Grill,"['Fast Food', 'Japanese', 'Restaurants', 'Asian Fusion']",3.5,132
gHoP4eJimaMltfUlp6EP4Q,2,12.79029507,-11.9450302,Sammy's Woodfired Pizza and Grill,"['Pizza', 'Gluten-Free', 'Restaurants', 'Salad']",4,251
FvVSy2r7_zDEhZWqLgjXNQ,14,7.926670841,-4.447000668,The Bagel Cafe,"['Comfort Food', 'Delis', 'Cafes', 'Food', 'Breakfast & Brunch', 'Restaurants', 'Bagels', 'Coffee & Tea', 'Bakeries']",4,675
sARavfidmIS878q5BtlyVQ,3,4.384496872,8.666008031,姓 by Jos姓 Andr姓s,"['Spanish', 'Restaurants', 'Seafood', 'Wine Bars', 'Bars', 'Nightlife', 'French']",4.5,285
H_FkQxifSo13B2FWjhp36g,4,13.02771855,-13.55170881,Otto Enoteca Pizzeria,"['Italian', 'Pizza', 'Restaurants']",3.5,558
piJeE_GQxpYE3hvqW__jvA,19,-1.506333588,2.660718804,The Cracked Egg,"['Restaurants', 'Breakfast & Brunch', 'American (New)']",4,164
kRgAf6j2y1eR0wOFdzFAuw,3,-3.788890194,11.75589589,Firefly,"['Restaurants', 'Tapas Bars', 'Spanish', 'Tapas/Small Plates']",4.5,1130
oudIKQI8HjqJqiF9pnMmQw,8,-19.14072253,4.14865668,Momo Sushi,"['Restaurants', 'Sushi Bars', 'Japanese']",4,297
Rd11Bosr8JkfoUhZLzpuxg,3,4.225546331,13.07467887,The Capital Grille,"['Nightlife', 'Bars', 'Steakhouses', 'American (Traditional)', 'Seafood', 'Wine Bars', 'Restaurants']",4.5,521
UT6L3b7Zll_nvRidijiDSA,2,16.20766026,-14.32522564,Five50 Pizza Bar,"['Pizza', 'Restaurants']",4,502
ewmTwsZqCHH2gvCeDKz0dw,9,-8.176022045,-3.64780027,Poke Express,"['Food', 'Poke', 'Hawaiian', 'Restaurants']",5,415
8F-UdXe_YylX3k0L1SEiRg,10,19.96066606,-4.627516491,Pho Little Saigon,"['Restaurants', 'Vietnamese']",2.5,357
Z5eukYH32_nFljOTC2DJ0g,2,17.61637942,-16.5148692,Grimaldi's Pizzeria,"['Pizza', 'Restaurants']",4,564
XkvvUNCmLIvOts0OftXegw,19,-0.428148251,0.967018514,Original Pancake House,"['Restaurants', 'Breakfast & Brunch']",3.5,279
WO1sgbYB6u6VVcvChanp5g,11,-3.451725272,-10.71268012,Dae Jang Keum Korean BBQ & Tofu Restaurant,"['Restaurants', 'Korean']",3,348
B0Vm2tge4I2JJlZhD4sl0Q,3,5.409559109,13.36020166,35 Steaks + Martinis,"['Restaurants', 'Steakhouses']",4,173
TAEMcgLcCLebzn8Jd3nVRw,12,16.3366959,13.2642645,Wimpy's,"['Restaurants', 'Burgers', 'Breakfast & Brunch', 'Food']",3.5,151
uQavb7YPhMo89AjwZcjb0w,1,-3.825566878,-11.38069739,Kimchi Korean Bbq,"['Barbeque', 'Korean', 'Restaurants']",3,197
tYbK94fl50os3h_RjpY4gw,2,17.72483612,-13.1692592,Rocco's NY Pizzeria,"['Restaurants', 'Italian', 'Pizza']",3.5,177
G87Yg6as3LU5Af1IwoPIYg,9,1.869210456,19.9154442,Crazy Pita Rotisserie & Grill,"['Greek', 'Restaurants', 'Mediterranean']",4,179
0q_BHpxbikVtPRRLRu-U0g,3,4.545425976,8.695197951,Picasso,"['Bars', 'French', 'Restaurants', 'Spanish', 'Nightlife']",4.5,711
rdE9gg0WB7Z8kRytIMSapg,13,-1.371321911,-3.878433486,Lazy Dog Restaurant & Bar,"['Nightlife', 'Beer Bar', 'Breakfast & Brunch', 'Bars', 'American (New)', 'Restaurants', 'Wine Bars', 'Cocktail Bars']",4.5,135
Lq9rYrwvWV5QDBYzq7MGHQ,8,-17.63319151,3.843238923,Osaka Japanese Bistro,"['Restaurants', 'Sushi Bars', 'Japanese']",4,312
lG759ODx7tj6wbS7rYip1g,16,-1.534160363,-16.68365118,Galanga Thai Eatery,"['Thai', 'Restaurants', 'Vegetarian']",4,140
ByThTA6BEp9b6kEDt4RYTA,1,-6.277871857,7.720800664,Whist Stove & Spirits,"['Cocktail Bars', 'Bars', 'Restaurants', 'American (Traditional)', 'American (New)', 'Nightlife', 'Gastropubs']",3.5,198
W1Vn2G1disKO52jHARIZMA,2,13.91465794,-11.80729563,California Pizza Kitchen,"['American (New)', 'Restaurants', 'Pizza', 'American (Traditional)']",3.5,204
YNDxeeRUARbd8GRnscJSvg,4,4.397872284,-7.758135286,Panevino Italian Grille,"['Bars', 'Restaurants', 'Food', 'Nightlife', 'Italian', 'Vegan']",4,335
uBdYMY6a6A7FyxzTSwOiDg,19,-3.318157314,2.545808296,Kitchen Table,"['Breakfast & Brunch', 'Restaurants', 'American (New)']",4.5,500
WmLTIN4qzZ8SjpPxsPH27Q,13,-0.80840473,-4.633731363,Windy City Beefs N Dogs,"['Hot Dogs', 'Restaurants']",4.5,256
dEAk-gE-5Q95a7p91gNn8A,8,-20.89583659,4.407529261,Sushi Koma,"['Sushi Bars', 'Restaurants', 'Japanese']",4,719
fAo-3jt3oD69nwnr5M6FLQ,7,-11.57875928,-13.85370432,Wing Lei,"['Restaurants', 'Chinese']",3.5,207
By7P2EBBvhqoSDj8PnQa8g,4,13.50251374,-13.47467821,D.O.C.G. Enoteca,"['Restaurants', 'Italian']",3.5,340
5Dccw539NNtnyCgTu5ed5A,16,-2.250484488,-17.93099785,Thai House,"['Restaurants', 'Chinese', 'Thai', 'Seafood']",3.5,292
FhIeCF6QrsLaRvAeu0oEPQ,3,7.612640303,13.0894605,Bob Taylor's Ranch House,"['Restaurants', 'Steakhouses', 'Nightlife', 'Bars', 'Cocktail Bars', 'American (Traditional)', 'Seafood']",3.5,273
faPVqws-x-5k2CQKDNtHxw,9,2.991847341,1.478516916,Yardbird Southern Table & Bar,"['Restaurants', 'Southern', 'American (New)']",4.5,1318
n8Zqqhff-2cxzWt_nwhU2Q,1,-7.065439863,7.027945371,Public School 702,"['Restaurants', 'Nightlife', 'American (New)', 'Bars', 'Gastropubs']",3.5,818
rq5dgoksPHkJwJNQKlGQ7w,9,-2.216825938,6.653434193,Sambalatte Torrefazione,"['Restaurants', 'Food', 'American (New)', 'Breakfast & Brunch', 'Cafes', 'Coffee & Tea']",4,704
8SwMaPL6AJIs1ZPSZ3NJ4w,3,-3.742268409,11.74254283,Forte European Tapas Bar and Bistro,"['Ukrainian', 'Tapas Bars', 'Restaurants', 'Spanish']",4,358
kwLlQn95rqiqvmM4Yc2hIg,17,-18.65184248,-4.89353849,Roberto's Taco Shop,"['Restaurants', 'Mexican', 'Fast Food']",3.5,116
A4zLP5AyKEEHQr_dWEZKig,9,0.377543091,18.73855615,Cleo,"['Middle Eastern', 'Mediterranean', 'Greek', 'Restaurants', 'Tapas/Small Plates']",4.5,371
DO5mQxiBOgHEznosjxvJXw,9,-13.04411212,-8.186181609,Olivia's Mexican Restaurant & Bar,"['Latin American', 'Seafood', 'Mexican', 'Restaurants']",4.5,118
98hNRWW4AC5IzEg4BP3f5Q,8,-22.5307215,3.260466991,Sushi Bar Sage,"['Japanese', 'Restaurants', 'Sushi Bars']",3.5,103
kmdFk8ETfXiuoS364jaJFA,6,7.511048266,-17.20132168,Garden Buffet,"['Restaurants', 'Buffets']",2.5,252
kXxSkjIByGp4X6-FIO8_Qw,19,-0.173553573,4.306958578,The Diner at LVM Resort,"['American (Traditional)', 'Breakfast & Brunch', 'Restaurants', 'Diners']",4.5,112
MqYYYNA-ZYvV-1w5qcmMoA,3,3.967005344,9.290550223,Aureole,"['American (Traditional)', 'Restaurants', 'Seafood', 'American (New)']",3.5,599
Fi-2ruy5x600SX4avnrFuA,6,8.121796528,-17.12472775,Spice Market Buffet,"['Breakfast & Brunch', 'Restaurants', 'Buffets']",3,1539
YKVYdzkdGNTHRJvWehY5Og,9,-12.76682565,-4.51216773,Sammy's Beach Bar & Grill,"['American (Traditional)', 'Restaurants', 'Sandwiches', 'Burgers']",2.5,134
X8c23dur0ll2D9XTu-I8Qg,1,-7.002547004,0.790763348,Hakkasan Nightclub,"['Chinese', 'Nightlife', 'Restaurants', 'Dance Clubs', 'Cantonese', 'Bars', 'Lounges']",2.5,1432
6H8xfhoZ2IGa3eNiY5FqLA,4,2.671797832,-10.7083251,Trattoria Nakamura-Ya,"['Italian', 'Japanese', 'Restaurants']",4,320
